用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
邓利空不利多,保密,不就是你们炒出来的吗？难道是网民自己去发掘的“天才少女”？建议你们直接上央视去跟他们说一下不要随便炒作，毕竟你们都是国企。,,一级评论,5,5,2024-11-06 01:31:56
研友丁真,保密,赵斌质疑的时候可不是这样,,一级评论,5,5,2024-11-05 19:41:05
冻得喵喵喵的吃菜狗,男,新闻学的含金量，一半在嘴脸，另一半在于合订本。,,一级评论,6,5,2024-11-06 07:53:10
布爱痴,保密,建议以后学新闻学的数学不及格不能毕业[doge],,一级评论,5,5,2024-11-05 21:29:11
下个礼拜去广州散步,保密,好话坏话同时出自你的手上，还有多少媒体是有良心的？？？？说的就是你[辣眼睛],,一级评论,6,5,2024-11-05 19:19:53
Areaxc,男,"出这事时你们媒体各种鼓吹，尘埃落定后还是你们媒体各种反思。
好赖话都让你们说了呗，说白了姜萍是真是假对我来说根本无所谓，但你们是似是活对我很重要。",,一级评论,6,5,2024-11-05 18:24:03
我的老家就在这个屯,保密,"“姜萍证明了女性在数理领域的真正潜力”
“酸男是多怕女性成功啊”
“姜萍背后站着所有中国女性”
——梦姜女言论大赏（六月）",,一级评论,6,10,2024-11-05 14:53:05
孤单的影子疯狂,女,你别怪我棒杀，是你先捧起一坨到我脸上的，我理应还击,,一级评论,5,6,2024-11-05 22:06:01
Dinnact,保密,你没炒作？你没吹捧？现在又跳出来当好人了,,一级评论,3,4,2024-11-23 19:58:43
那这是好事啊,男,当初就你们媒体叫的最欢,,一级评论,6,4,2024-11-15 20:39:39
TLIUMVEY,男,你们这帮媒体应该向民众道歉，考据真实性了么？这件事闹的这么大不就是你们媒体大力鼓吹的结果么？现在的媒体各种转载报道，却从不严格考据出处及真实性，上次巴黎作业的事也忘记了？需要整顿的不光是学校老师，更需要整顿的是媒体们！,,一级评论,6,4,2024-11-13 15:09:08
wcrty,男,炒作是你们在炒，你装什么呀,,一级评论,6,4,2024-11-12 23:56:35
两辣尔,保密,批评完他人，最后还请媒体人进行自我批评[打call]。,,一级评论,5,4,2024-11-07 23:23:18
tufhhrhd,保密,不是你们这种媒体炒作人家能被大众所知道吗[偷笑],,一级评论,5,4,2024-11-06 11:55:17
bili_3493283225405941,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,4,4,2024-11-06 09:25:00
Mrsoul4,保密,你为什么可以发语音[doge],bili_3493283225405941,二级评论,5,0,2024-11-06 10:19:42
花谢潮落,男,有源视频吗？我想看看[笑哭],bili_3493283225405941,二级评论,5,0,2024-11-06 11:41:24
找回没嘛,保密,那些造神的不就是你们吗？好赖话都让你们说了？,,一级评论,3,4,2024-11-05 19:47:26
Anoshe,保密,造神和弑神都会有泼天的热度，有些媒体为了收割流量也是不择手段了。,,一级评论,5,4,2024-11-05 14:07:01
天下无敌邢道荣,男,你们现在只会炒作还有真实性的概念吗说你们是二流媒体都是抬举你们,,一级评论,6,4,2024-11-07 14:01:54
近月之梦,保密,你比姜萍还➗,,一级评论,6,4,2024-11-06 12:38:25
尽栗惹,保密,勾使，装什么白莲花,,一级评论,6,4,2024-11-05 21:20:25
lumuwenen,男,你好我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿肯德基。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了,,一级评论,5,4,2024-11-05 19:45:35
望霞00,女,学新闻的cs是这样的[大笑][大笑],,一级评论,5,4,2024-11-05 14:17:22
0x3fffff,男,"“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”
“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”
“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”",,一级评论,6,3,2024-11-12 19:50:27
佰柏子,男,新公式[星星眼],0x3fffff,二级评论,5,0,2024-11-12 19:51:07
Munamizi,男,嘴脸玩到极致的专业[点赞],,一级评论,6,3,2024-11-10 12:42:24
番茄你的绿帽,保密,你们媒体自己不去调查证实，一窝蜂的抢上去报道。回旋镖来了再吃第二回流量是吧,,一级评论,6,3,2024-11-07 08:13:02
C是最好的语言,保密,央视热情值得肯定，想要为中专学生宣传也可以理解。但凡事要讲真实 讲规律。不能够急功近利 不切实际。数学最不会说谎 想在这上头打马虎眼 最终会害人害己。对于央视视频 宣传不应该不切实际 不妨多一些考察 犹记得报道时一些理性的人提出质疑  是否过于虚假给她一张干净的黑板 把她的板书重新写出 但任挡不住央视大肆地“造神”。 百搭啊 哥,,一级评论,5,3,2024-11-06 00:04:42
4k大嫌い,保密,全给你们说完算了，再这么下去搞新闻的人见人打,,一级评论,6,3,2024-11-05 23:39:04
洋苹果和橘大人,男,关我们毛事，典型的劝人善良，不是你们这群媒体巴拉巴拉，我都不晓得姜萍是谁[辣眼睛]正反话都让你说尽了,,一级评论,5,3,2024-11-05 18:58:38
喵星人不邪恶,保密,姜萍被质疑的时候你是站在质疑者这边吗？如果当初没有站在真理这边，就别来蹭流量了。,,一级评论,5,3,2024-11-05 18:27:03
稚嫩的旅人,男,新闻是这样的，正的一波，反的一波，中立再来一波，一鱼三吃。关键还不觉得打脸，任能摆出一副说教嘴脸[妙啊],,一级评论,6,3,2024-11-05 17:46:37
梅子祭酒,保密,一众媒体叠zzzq的buff，恰流量造神，除了自毁公信力还有什么用[笑哭],,一级评论,3,3,2024-11-05 10:46:29
斯皮里多诺娃,男,造神的不也是你们这些玩意吗，现在出来撇清了,,一级评论,6,3,2024-11-05 09:18:32
酱果冻qaq,保密,可见那种发表新闻的人的学历也不高，高的发不出来这种,,一级评论,4,3,2024-11-06 07:57:11
天光碎梦众行远,女,也可能是大学学的文科，理科知识忘光了,酱果冻qaq,二级评论,5,0,2024-11-06 12:38:32
风zxm,男,赶紧看了十集理论一点点中和了一下,,一级评论,6,3,2024-11-05 23:08:19
懵逼的三文鱼,男,学新闻学的,,一级评论,6,3,2024-11-05 20:43:33
徒劳か,保密,学新闻的出生,,一级评论,5,3,2024-11-05 19:11:59
Hello-Alone,保密,哈基米哈基米,,一级评论,6,3,2024-11-05 19:11:15
牛顿家的牛,保密,现在讲理性了？姜萍粉丝之前无脑支持姜萍，喷质疑者，理性了?,,一级评论,5,3,2024-11-05 17:39:25
TotoroCC,保密,媒体这边现在都统一口径 瞄准主办方了 反正就是不承认自己不懂数学 罔顾新闻内容真实性,,一级评论,6,3,2024-11-05 14:34:29
国家一级野生动物,保密,要点脸吧,,一级评论,6,4,2024-11-05 00:37:40
今天几号-16号咯,保密,乐,,一级评论,5,1,2024-11-05 19:15:19
徐有贞,保密,北京日报，我阐述你的梦[星星眼],,一级评论,3,2,2024-11-28 19:57:43
无比英俊的花大狗,男,你好我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿肯德基。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了![滑稽],,一级评论,6,2,2024-11-18 05:19:54
_咕咕咕咕鸽,女,你说你是秦始皇我说不定还信[生气]（）,无比英俊的花大狗,二级评论,5,0,2024-11-21 22:54:04
迷朵梨,保密,两次流量吃饱，真好啊,,一级评论,5,2,2024-11-12 14:21:39
522最帅的热点,保密,我记得当初很多人就不相信，一下子声名鹊起就像是炒作一样，然后有人说央视都给她背书了你们算什么东西敢教国家做事[doge_金箍]，哎,,一级评论,5,2,2024-11-08 07:00:17
好名字全都被占用,保密,你们可真牛叉啊，什么都是你们说的[口罩][口罩],,一级评论,6,2,2024-11-07 12:04:52
-_dudu_-_,保密,新闻让你远离新闻[doge],,一级评论,5,2,2024-11-07 10:55:16
Dewant,保密,"1！5！姐们儿在这给你解题 
L！S！C！噫！涟水姜萍",,一级评论,5,2,2024-11-06 14:40:14
尾翼稳定脱壳穿甲面包,保密,自我介绍是吧,,一级评论,5,2,2024-11-06 13:48:07
Hiold18,保密,[吃瓜]又来让别人思考了，正话反话你都说了，我就只能反思了是吧,,一级评论,6,2,2024-11-05 22:04:53
省力杠杆101,保密,学新闻学学的，新闻已经变味了,,一级评论,5,2,2024-11-05 20:54:53
几度轮回暗销魂,保密,把很多科学家贬低了个遍 却只是个不入流的竞赛,,一级评论,5,2,2024-11-05 18:30:58
我的蛋糕不许动,保密,你在帮他说一次，🟰你也有责任吧,,一级评论,5,2,2024-11-07 16:15:34
Piercing28WsVeil,保密,知识水平，有待提高,我的蛋糕不许动,二级评论,4,0,2024-11-08 07:21:12
芭芭莉姆barbarem,男,还是学新闻的好，好赖话全让你说了,,一级评论,6,2,2024-11-07 09:23:14
酸酸帅浅梦,保密,"从采访完回来的姜萍同学，全然不顾身体的疲惫，连夜拉着我们中专的老师学生讨论偏微分方程的事宜。谈得晚了，便送我们回宿舍，让我们回寝室休息。再去教室的路上，我们说：“姜萍同学，您回去休息吧。您刚接受完采访。”
姜萍说：“不碍事。你们知道，现在学界很多人把我当作靠他人指点的作弊者，不断质疑要我自证实力。你们是反应试教育的未来，你们的事就是中专生和大专生的事情，是头等大事。”
我们都激动了，眼里裹着泪花。多有松弛感的同学呀！
姜萍同学看着天空，说：“如果学界能像这片天空一样干净就好了！但是就有一些人，比如北大清华的一些教授，还有许多985的学生，要搞乱这学界。他们是罪人”说着，姜萍同学便拿着粉笔，在黑板上开始板书。不一会儿，就看到黑板上出现了如“Σ=1/2”“pi*z=pi^z”“主=6”的式子。
“这是我提出并证明的恒等式，学界一直没有对此重视，我已经忍学界很久了。”姜萍同学愤愤的说。我们都鼓起掌来，为我国有这样的学生而自豪。
一会儿姜萍同学叫来了王润秋老师，问：“那个宣传视频过审了吗？”“已经公开了。好像引起了网络上的轰动。”老师回答说。姜萍同学一怔，说：“赶紧去看网络，看有没有什么负面评价。”
之后，姜萍同学送我们回到了宿舍，一直挥手直到看不见我们。
过了几天，我们听说姜萍同学的宣传视频出事了，我们很紧张。这时候姜萍同学叫我们过去。她依旧那样和蔼，让我们坐下，说：“我的几个恒等式是精妙无比的，为之付出是伟大的。”她这是低下头说：“但我必须承认，我在宣传视频里的板书太鲁莽了。我在这儿像全校师生道歉，我将向全涟水县说明情况。”
我们顿时热泪盈眶。多好的同学啊！她在和黑子们斗争的过程中犯下的一点小失误，竟然被她记在心里，还道了歉。我们在将来的学习中，一定要向姜萍同学学习，学她那对学问的刻苦追求与不耻下问的精神。",,一级评论,3,2,2024-11-07 00:24:34
Mrsoul4,保密,新闻学就跟苍蝇一样，碰到点事为了钱全钻进去,,一级评论,5,2,2024-11-06 10:19:06
A特斯河之赞,保密,没你们乱不了。以前记者会去访问，实地探索。现在跟风就行了。正反都是你,,一级评论,5,2,2024-11-05 23:16:03
圣器,保密,新闻专业全都丢进监狱，内舆就会好起来了,,一级评论,6,2,2024-11-05 23:10:39
Piercing28WsVeil,保密,还是要让揭露真相的人反思[微笑]赢麻了,,一级评论,4,2,2024-11-05 21:40:17
高木高木兮,男,舍不得加个作弊,,一级评论,5,2,2024-11-05 21:39:32
南海居士无妄sir,男,是谁先开始的功利炒作?要不要清算?,,一级评论,5,2,2024-11-05 21:30:14
乌哇啦嘿哟,保密,话都让你们这帮13说尽了,,一级评论,6,2,2024-11-05 20:24:10
浅梦雪ゝ聆风,保密,你看着很让人觉得反胃，真的，道貌岸然,,一级评论,6,2,2024-11-05 18:49:00
Carellance,男,要点脸不,,一级评论,6,2,2024-11-05 15:51:25
李贺纳,保密,所以就这样骗了所有人[doge]。宽容。。。我始终对这件事持不知道态度.,,一级评论,4,2,2024-11-05 10:20:19
jh7086,保密,数学竞赛不是科学竞赛，看来又是一个不懂数学的,,一级评论,5,2,2024-11-05 08:12:50
热源治愈,男,学新闻学成这样的,jh7086,二级评论,6,0,2024-11-05 08:21:37
我的老家就在这个屯,保密,"“姜萍证明了女性在数理领域的真正潜力”
“酸男是多怕女性成功啊”
“姜萍背后站着所有中国女性”
——梦姜女言论大赏（六月）",,一级评论,6,3,2024-11-21 16:45:30
特雷维尔的猫,男,学新闻学学的,,一级评论,6,1,2024-11-22 08:40:15
孤豚-漆园吏,保密,横竖都是你?,,一级评论,6,1,2024-11-11 11:45:35
红发妖坤,保密,如何分辨狼和狗？看户体，僵翘是狼，僵平是狗,,一级评论,6,1,2024-11-08 16:01:11
海思1544,保密,制杖,,一级评论,5,1,2024-11-06 20:06:57
嘀咕俄语的阿莉娅,保密,你就是five媒体捏,,一级评论,6,1,2024-11-06 13:10:17
鬼吹灯的over,保密,怎么有脸发这个视频的？,,一级评论,5,1,2024-11-06 08:18:33
澈溪云梦,男,你们学新闻的都一个13样,,一级评论,5,1,2024-11-06 00:49:32
摸瓶子的小卡米,保密,好话是你们说，歹话也是你们说，一件事能吃双份流量，真有你们的,,一级评论,4,1,2024-11-05 22:23:14
眉心微雪,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,1,2024-11-05 21:56:51
眉心微雪,保密,https://b23.tv/BV1vRD8YLEqb,,一级评论,5,1,2024-11-05 21:29:25
月永辉,男,我咧个变脸不扣豆啊，见风使舵给你们玩明白了,,一级评论,6,1,2024-11-05 21:29:02
佑良佑影,男,学新闻学的,,一级评论,5,1,2024-11-05 19:47:17
九春叁雨,男,你也是个cs,,一级评论,5,1,2024-11-05 19:27:23
乌噜噜z,保密,是哪些√在炒呢？,,一级评论,6,1,2024-11-05 19:07:41
膜馍模漠普利莫,男,"你们新闻人最爱变了，
好话坏话都让你们说了，
世界上有两件事最容易，
一个是吹牛 一个是写字儿，
有知识和有良心是两回事儿，
没有良心有知识那有啥用啊，
你们敢说你们说的每句话都是真的吗，
写的每个字儿都是用了心的吗，
我才不信? 你们才没有这胆儿呢，
你们现在火起来了是暂时的，
用良心换知识 我还不换呢，
我要是有个儿子 才不跟你们学呢，
给我碗水喝",,一级评论,6,1,2024-11-05 19:06:07
浅汐的苏九音,保密,你是？,,一级评论,5,1,2024-11-05 18:54:25
威廉先生v,男,全让你说了，what can I say？啊,,一级评论,5,1,2024-11-05 18:45:24
风纪委员saber,保密,又开始💨了,,一级评论,6,1,2024-11-05 18:28:26
韭菜牛顿,保密,正反都让你门媒体说了,,一级评论,5,1,2024-11-05 17:56:14
日后、,男,正面炒作一波，反面继续炒作一波[笑哭],,一级评论,6,1,2024-11-05 17:30:14
格拉尼0fficial,保密,话全让你说了,,一级评论,6,1,2024-11-05 17:19:06
不努力就狗带-,保密,那是谁炒起来的呢？,,一级评论,5,1,2024-11-05 12:52:36
sex-one,保密,懂了，学新闻学的嘴里没一句实话🖕,,一级评论,5,1,2024-11-05 12:44:35
卡利普贝当,男,网友们只用反思就行了，新闻媒体考虑的就多了🤣🤣🤣,,一级评论,5,1,2024-11-05 12:14:46
肝脏水塘猫沙拉,男,功利炒作可以离开书桌，但也请书桌上的人不要去接受炒作,,一级评论,3,1,2024-11-05 11:59:53
晨光の熹微,保密,8月终于过去了[doge],,一级评论,5,1,2024-11-05 10:35:06
无名之辈真的是,保密,不就是你们炒作的吗？以为大家都不记得?,,一级评论,4,1,2024-11-08 23:23:23
我的蛋糕不许动,保密,怎么变成了否定奋斗，学新闻学的,,一级评论,5,1,2024-11-07 18:18:48
chinalife142,保密,17岁女孩各方面都已经基本发育成熟了，看她接受采访时装得挺像的，真以为她是不谙世事的小孩？现在被打假后躲起来连中专都不读了。[偷笑],,一级评论,5,1,2024-11-07 14:45:44
竹内玛丽亚,保密,遮沙避风了,,一级评论,6,1,2024-11-07 12:59:47
君子鹤华工限定版,保密,当今新闻人对新闻毫无敬畏之心，眼里只有流量和噱头,,一级评论,6,1,2024-11-07 12:16:33
型号666,保密,还是学新闻的好，好赖话全让你说了,,一级评论,5,1,2024-11-07 11:28:32
胖虎鲸蒂蒂,保密,凭什么宽容？,,一级评论,3,1,2024-11-06 22:32:44
时光知晓,保密,新闻学赶紧取缔吧,,一级评论,6,1,2024-11-06 12:41:20
木可反北,保密,学新闻学的,,一级评论,6,1,2024-11-06 11:52:23
鹿特单单,保密,✓试,,一级评论,5,1,2024-11-06 01:38:10
侠隐兜人民币玩家,男,“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”,,一级评论,5,1,2024-11-06 01:28:49
侠隐兜人民币玩家,男,看减重新闻的这辈子有了,,一级评论,5,1,2024-11-06 01:30:01
Ms_Elaina,男,反正就是有流量就吃呗 学新闻的闻着流量味就来了 管他是史是肉,,一级评论,6,1,2024-11-05 23:46:26
取名可太难啦,男,你们这些搞新闻的，现在还值得信任吗？,,一级评论,6,1,2024-11-05 22:56:22
火锅の人参,女,别装了，你也干了,,一级评论,6,1,2024-11-05 22:55:36
六花官方认证的老公,男,正反话都是你们这帮新闻工作者说了是吧,,一级评论,5,1,2024-11-05 21:14:54
JOJO的奇妙科普,保密,一鱼多吃，正话反话都让你们说尽了,,一级评论,6,1,2024-11-05 20:57:36
真白花音Official,女,要脸不,,一级评论,6,1,2024-11-05 20:54:43
科比゚゚,男,话都让你说完了[偷笑],,一级评论,6,1,2024-11-05 18:58:17
巨蟹饭,男,我上早八，正反话都让你们说了,,一级评论,5,1,2024-11-05 18:44:26
RUBisco0211,男,诗人握持,,一级评论,6,1,2024-11-05 17:12:44
巨大狂飙一号,保密,若只媒体,,一级评论,6,1,2024-11-05 15:07:33
宴之敖者--,保密,要 face嘛,,一级评论,6,1,2024-11-05 13:53:25
抵制良品铺子,男,重来不相信媒体瞎逼逼,,一级评论,5,1,2024-11-05 12:44:54
Pumilant,保密,啥掉,,一级评论,5,1,2024-11-05 12:06:46
刘梓晨Vincent,保密,@姜萍,,一级评论,5,1,2024-11-05 11:47:03
寄雨亭,男,参考文献：【理论一点点｜我国民营企业家与西方资本家不同-哔哩哔哩】 https://b23.tv/vJwxo4A[暹罗猫小豆泥 · 遇见泥_散了散了],,一级评论,5,1,2024-11-05 11:24:15
混进幻想乡的路人辛,保密,无良媒体。,,一级评论,5,1,2024-11-05 09:10:58
辳奣忈,保密,‌爱国、敬业、诚信、友善属于公民个人层面的价值准则。‌‌,,一级评论,5,1,2024-11-05 01:16:34
THU美羊羊桑,女,到主流媒体评论区要币来了[tv_色]https://b23.tv/BV1nf421B7MR,,一级评论,5,2,2024-11-05 12:41:37
sofsol,保密,这世界上百分之八十以上的人就是乌合之众，没错就包括看视屏的你和写评论的我，奈何这是一个流量为王的时代，为了讨好粉丝，即使那些少数智者也不得不向愚昧低头。,,一级评论,5,2,2024-11-24 23:03:51
sofsol,保密,回复 @重阳23332 :你就是乌合之众而已，你以为你有什么特别的？你在现实生活中不过就是一个及其普通的个体。真正的精英会到这来杠？,sofsol,二级评论,5,0,2024-11-25 08:53:54
混在文科生里的理科生,女,反思怪能别反思了吗？,sofsol,二级评论,5,1,2024-11-26 10:16:07
芽亜里の双马尾,保密,你宽容，那你给别人造成伤害后的道歉呢😅,,一级评论,6,1,2024-11-05 10:08:19
空罐苹果醋,保密,哎呦呦，cmg永远的冰清玉洁呢[星星眼][星星眼][星星眼],,一级评论,5,1,2024-11-05 08:54:27
17681147399_bili,保密,脸皮可真厚,,一级评论,5,1,2024-11-05 07:21:52
日从东方出,保密,新闻你来说｜如何同时对一个人物进行正面与负面评价,,一级评论,5,0,2024-12-14 22:11:27
燃燈燭龍,男,又宽容上了哥,,一级评论,5,0,2024-12-13 21:31:01
T树上的O向日葵T,女,自我介绍,,一级评论,6,0,2024-12-12 14:56:27
十三香鸭架泡饭,保密,@牛津kate朱朱 姜萍事件反转了,,一级评论,3,0,2024-11-21 00:19:33
AmoxiciIIin,男,(˘❥˘),,一级评论,6,0,2024-11-23 16:52:02
人生错误,保密,你好，我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿疯狂星期四。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了!,,一级评论,5,0,2024-11-18 17:52:58
冰冰前友,男,新闻学大战数学,,一级评论,5,0,2024-11-21 11:30:49
超级可爱超级可爱,保密,🤡,,一级评论,5,0,2024-11-16 19:23:05
不努力就狗带-,保密,幽么,,一级评论,5,0,2024-11-15 18:44:30
江无晴,保密,也是神人了,,一级评论,5,0,2024-11-17 20:38:34
很难不发滇,保密,哦，对了对了,,一级评论,6,0,2024-11-17 14:58:28
MoYe-InkT,男,作弊能有这么多说法，nb,,一级评论,6,0,2024-11-10 19:31:42
nemomoneasa,保密,老师还值得啃腚呢？是对数学热爱吗？还是对数学带给它的功名利禄热爱？通过找傀儡作弊热爱，真是爱得非主流,,一级评论,6,0,2024-11-14 11:49:46
竹内玛丽亚,保密,初生,,一级评论,6,0,2024-11-14 10:32:49
店长不是绳匠,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的代价🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,0,2024-11-13 20:03:34
u-_i_-u,保密,扫码了😅,,一级评论,5,0,2024-11-09 12:24:43
bili_496776509,男,新闻学就是流量学,,一级评论,5,0,2024-11-08 18:29:38
博库哇秧歌star,保密,回旋镖,,一级评论,5,0,2024-11-11 23:06:13
卿然之殇,保密,你们也就长得像人,,一级评论,5,0,2024-11-11 21:54:50
反幼战线,男,你这个之前宣传他了吗？,,一级评论,5,0,2024-11-11 14:00:35
比丢biu,保密,@姜萍,,一级评论,5,0,2024-11-07 17:28:30
黑白格太阳,保密,姜萍是女性的骄傲[初音未来_大笑],,一级评论,5,0,2024-11-07 16:45:51
孽蜥是网易爷爷,保密,唯一真石,,一级评论,5,0,2024-11-07 15:12:55
Athlong,保密,媒体才被质疑的最多,,一级评论,5,0,2024-11-07 15:06:22
番茄你的绿帽,保密,功利炒作……那不就是你们搞新闻的媒体人弄出来的吗[少女乐团派对_等一下][少女乐团派对_等一下][少女乐团派对_等一下],,一级评论,6,0,2024-11-07 08:11:05
xiao馨雪,女,张雪峰的含金量还在上升,,一级评论,5,0,2024-11-06 12:40:06
爱西瓜悦宜,男,傻蛋理中客,,一级评论,5,0,2024-11-06 11:39:12
狸猫当家,保密,很难，只能开挂,,一级评论,6,0,2024-11-06 08:58:54
孙咲傳43主,男,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,3,0,2024-11-06 08:40:33
idealizations,保密,cs,,一级评论,5,0,2024-11-06 08:26:46
灾祸之月_古月鸟侠,保密,学新闻学的。,,一级评论,5,0,2024-11-06 08:13:47
秋宇子,男,憋笑[偷笑],,一级评论,5,0,2024-11-06 01:05:21
葉子傲,男,诺，这就叫专业[星星眼],,一级评论,6,0,2024-11-06 00:25:57
无所行悔,保密,一切都是你们这些搞新闻弄出来的，捧也是你们捧的，摔也是你们摔的,,一级评论,5,0,2024-11-06 00:21:18
赫尔曼-格拉斯曼,保密,[滑稽],,一级评论,4,0,2024-11-05 23:27:32
415500945,保密,好赖话全让你说了,,一级评论,5,0,2024-11-05 23:25:42
可偏偏事与愿违,保密,@萌新新得不能再新,,一级评论,6,0,2024-11-05 22:57:34
第三世界大赛预备选手,保密,如何整改？惩罚立威就是整改第一步,,一级评论,6,0,2024-11-05 22:52:22
小蓓塔,保密,一鱼多吃,,一级评论,5,0,2024-11-05 22:36:59
变好了还是藏深了,保密,青年叶文洁的含金量还在上升,,一级评论,5,0,2024-11-05 22:34:52
fjsgsie,保密,自己不把自己的职业当回事，凭什么让别人相信你们？,,一级评论,4,0,2024-11-05 22:05:24
小满star,保密,啥话都让你们说了,,一级评论,4,0,2024-11-05 21:25:59
我看的笔,男,什么话都让你们说完了我无非就想看马戏团表演罢了[抠鼻],,一级评论,6,0,2024-11-05 21:22:32
天垒城七,保密,可恶的网民竟然将炒作带进教室，看来我必须出手,,一级评论,3,0,2024-11-05 21:14:59
亚美利坚人民共和国,保密,给你点赞！,,一级评论,5,0,2024-11-05 20:47:31
鳄鱼盟主,保密,新闻学必修课——见风使舵[思考],,一级评论,6,0,2024-11-05 17:51:01
梦逝去失去,保密,是的呀，这个过程，谁最急功近利，怕不止姜萍吧，有些媒体是不是应该出来道歉！,,一级评论,6,0,2024-11-05 17:48:59
Splendided,保密,"这些女权主义怪胎渴望的是超级特权和极端双标，从来不是什么平等与和睦。
望周知！",,一级评论,5,0,2024-11-05 17:35:40
跟鱼抢老婆的帽子,保密,学新闻学学的,,一级评论,5,0,2024-11-05 17:28:12
忆千年以后,男,黑色幽默,,一级评论,6,0,2024-11-05 16:50:17
举栗子打锤子,男,"这种事不是一巴掌，是两巴掌，千里马这是把锅责全甩给这两个了。
想脱身免责，千里马好手段。
她尝过赚快钱滋味，进工厂赚钱，她不会甘心，而且快钱比工厂赚钱快又多。
[doge]",,一级评论,5,0,2024-11-05 16:31:48
LiN22_,保密,无良媒体,,一级评论,5,0,2024-11-05 16:01:59
-Weddles-,男,又让你说了，捧的是你总结的也是你，给你说完了,,一级评论,6,0,2024-11-05 15:18:15
-八奈见杏菜,保密,你可要点脸吧,,一级评论,6,0,2024-11-05 15:14:18
上欲庙的猫咪,保密,还有脸？,,一级评论,5,0,2024-11-05 14:50:54
陌道无缘,男,学新闻学的,,一级评论,5,0,2024-11-05 14:10:13
小怪兽拉布,保密,既装又卖,,一级评论,4,0,2024-11-05 13:52:17
小怪兽拉布,保密,搁这起高调？0分,,一级评论,4,0,2024-11-05 13:51:53
゚゙゚三玖,男,姜萍还是个孩子，能不能有点社会宽容度啊，对她这么大的恶意有意义吗，换位思考一下，她还能有什么选择？换做是我……我会选蜜桃乌龙瓶子[doge],,一级评论,5,0,2024-11-05 12:39:54
墨璃清泫,保密,媒体不去做调查，不求实，只是一味地转发别人的报道，是真还是假?这已经违背了诚实的原则了,,一级评论,5,0,2024-11-05 12:20:42
叮叮当当800号,男,个人，团队造谣罚款拘役。那么一个机构造谣要不要立案调查？不应该么？把大众玩弄了几个月。有意思么？什么叽歪大案要案冤案一查一个准。这点破事儿没个立案调查权威公布 难服人心呀。看公布的 盖章都懒得盖[笑哭],,一级评论,5,0,2024-11-05 12:17:00
魔都痴汉C,男,funny mud pee,,一级评论,6,0,2024-11-05 12:17:14
弦绝伯牙,保密,把书桌改成人类社会，谢谢,,一级评论,5,0,2024-11-05 12:01:36
