用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
bili_96384241026,保密,回复 @梗豆子- :据我所知，那个中专数学的月考难度是职教高考难度。而这不是关键，关键是 为何83分，其实她宣传片也说了，因为更喜欢高等数学，所以中专难度的没有做的价值。,骨粉泡茶,二级评论,3,0,2024-11-19 14:01:33
_星鸟_,保密,回复 @bili_96384241026 :没做的价值交白卷得了呗，假惺惺考个83干什么，一通分析都在对着结果编逻辑，哥们高考数学几分啊还在洗，嘴皮子耍几句是不会让你对数学的认知提高的。,骨粉泡茶,二级评论,3,4,2024-11-19 15:19:03
bili_96384241026,保密,回复 @_星鸟_ :唉 为什么要认为我耍嘴皮子呢。没做的价值就一定要交白卷吗？顾忌老师面子意思意思不行吗。说我对着结果编逻辑，好像你不是似的。,骨粉泡茶,二级评论,3,0,2024-11-19 17:08:29
理塘丁真PKU,男,回复 @bili_96384241026 :主主主，还嘴硬呢，相信姜萍，学过高数，有脑子这三件事不可能共存,骨粉泡茶,二级评论,5,1,2024-11-20 14:58:11
关键在于态度,保密,回复 @bili_96384241026 :不是，你真没学过数学啊？那不怪你了，不知者无罪。官方之所以不直接用作弊等字样就是保护未成年人，通报说的处罚主要是对老师因为这件事是由她老师而起。另外别说什么不值得做那些话[笑哭]，真的闹笑话，显得很无知。,骨粉泡茶,二级评论,5,2,2024-11-20 20:16:01
bili_96384241026,保密,回复 @关键在于态度 :你要是觉得她真的只有中专水平的话，那就不是我闹笑话了。,骨粉泡茶,二级评论,3,0,2024-11-20 22:35:11
关键在于态度,保密,回复 @bili_96384241026 :你难道真不觉得你在闹笑话吗[笑哭]，这不就一正常中专水平学生。,骨粉泡茶,二级评论,5,1,2024-11-21 09:16:51
bili_96384241026,保密,回复 @关键在于态度 :真不觉得我闹笑话，因为从各方面资料显示，她水平不低。,骨粉泡茶,二级评论,3,0,2024-11-21 10:06:10
关键在于态度,保密,回复 @bili_96384241026 :行吧，你怎么认为是你的事情。你连最基础的高数线代概率论都没学过，和你讨论这个毫无意义。,骨粉泡茶,二级评论,5,4,2024-11-21 10:36:37
_星鸟_,保密,回复 @关键在于态度 :∑写成/2、z的一阶导写成主，两个事实摆在脸了，那哥们还“各方面资料显示她水平不低”，只能说明他也看不懂这俩数学符号罢了，一个自信且招笑的无知者,骨粉泡茶,二级评论,3,2,2024-11-24 00:51:16
关键在于态度,保密,回复 @_星鸟_ :确实[笑哭]，和这种人没法沟通的，怕是连西格玛是求和符号都不懂就相信自己的直觉活在自己的世界中。,骨粉泡茶,二级评论,5,1,2024-11-24 10:11:54
雨宫YuG,保密,一开始就觉得是假的，不知道信的人有没有上过学[笑哭],,一级评论,6,41,2024-11-05 12:09:01
神鸦战帮,男,别说了，我开始就觉着是真的，觉着太强了，我硕士[大哭],雨宫YuG,二级评论,6,5,2024-11-05 12:15:07
raynn1,保密,我一开始就以为是假的，因为不太可能,雨宫YuG,二级评论,5,0,2024-11-05 13:05:41
HERMITMWP,保密,我当时说有点假还被喷嫉妒。我个学文的嫉妒她理科好干啥[笑哭],雨宫YuG,二级评论,2,3,2024-11-05 13:34:53
wndWhisper,男,回复 @神鸦战帮 :别这样，虽然多少有点怀疑，但也不想承认自己确实有那么点学历优越感，所以名义上不会表明自己怀疑的态度，但后面也看到了，数学确实难糊弄过去[笑哭],雨宫YuG,二级评论,6,0,2024-11-09 00:32:11
阿_湛,保密,就是看有些营销视频，里面的那种女生声音就很像ai那种，然后我一看到那种视频就划走了，反正就是吹什么姜萍同学好厉害呀，一个中专生在数学竞赛里居然能拿到全球第十二的水平，下面一堆吹捧，什么逆天乐子人艾特这个大学那个大学，要求破格录取姜萍同学，我真的绷不住笑这种,雨宫YuG,二级评论,5,1,2024-11-09 03:37:33
jynxziass,保密,最开始没关注就没当回事儿，后面看视频就感觉明显在说谎，后面随着证据越来越多基本我就能确定是假的,雨宫YuG,二级评论,6,0,2024-11-09 21:50:34
jynxziass,保密,回复 @神鸦战帮 :硕士也只能证明你在所学的某个专业或者方向上是超过其他人的，但不代表你能在任何方面都是专家，说白了也是无良媒体的受害者吧,雨宫YuG,二级评论,6,1,2024-11-09 21:51:43
゙花之舞,男,我也觉得是假的，首先极度偏科的根本不存在。高中有很多人所谓的偏科是数理化接近满分。而英语啥的只有 100～120 或 130，这种一定程度的偏科才是正常的。但凡她数学这么好，物理化学不可能差，起码中等水平也保证她可以上普高。另外，高中数学好的多了去了。但是高中数学还是初等数学，高中数学好和数学天才完全不能划等号。人们日常生活中遇到的数学好，和全球竞赛名列前茅，还是有很大差距的,雨宫YuG,二级评论,5,1,2024-11-23 13:55:54
singleleaf,保密,被林生斌骗完，被猫一杯骗，被江秋莲骗，又被姜萍骗，网友真是吃一蛰，吃一蛰，吃一蛰,,一级评论,4,136,2024-11-22 14:16:17
誰人无檌,保密,能被姜萍骗的也是神了,singleleaf,二级评论,4,24,2024-11-22 20:09:46
忆辰喵-,男,没事，现在又tm瑞士卷来骗，我真服了,singleleaf,二级评论,5,8,2024-11-24 02:54:58
vectortur,保密,小馋猫,singleleaf,二级评论,6,1,2024-11-26 05:08:25
哈尔科夫攻防战,保密,吃蛰也多少有点异食癖（不是,singleleaf,二级评论,2,10,2024-11-28 23:52:32
爱斯梅拉达的小熊熊,男,吃堑,singleleaf,二级评论,5,4,2024-11-29 17:14:32
曌易明,保密,"林斌生和江秋莲的事，他们的家人是确确实实的受害者。他们利用了网友的同情心，被骗了也是人之常情。
猫一杯那个确实很奇葩，哪有拍短视频没有剧本的[笑哭]，能信猫一杯的只能说不了解自媒体行业现状。
被姜萍骗的，大概率没读过高中，连高中数学是什么难度都不知道。",singleleaf,二级评论,6,3,2024-12-06 15:29:15
舍鱼而食鸡,男,人多是这样的，骗到其中的一部分人就行了,singleleaf,二级评论,6,0,2024-12-13 20:00:55
老实_巴-饺,男,春之谭竹，夏之姜萍，秋之杨笠，冬之麦琳,,一级评论,5,56,2024-11-30 10:20:32
在下村口刘壮实,保密,这一年有了,老实_巴-饺,二级评论,6,7,2024-12-01 10:04:16
别打了我全都招,保密,@龙王的天使宝宝,老实_巴-饺,二级评论,5,0,2024-12-02 21:09:44
秘仪9155,保密,新时代梅兰竹菊,老实_巴-饺,二级评论,6,4,2024-12-02 21:10:32
心向魂依,保密,@海绵宝宝为什么养小蜗,老实_巴-饺,二级评论,5,1,2024-12-14 12:53:34
Aicius,男,[doge][胆大党_微笑],,一级评论,5,24,2024-11-18 21:34:38
永恒de三玖,保密,她用小学或者中学的词典来查高数的数学词汇我就觉得不对劲，高数最起码是大学学的东西，初高中数学课本也只有高中课本接触到一点微积分，而且还是不考的（我们这里不考），连数学课本都几乎不会出现的如果东西能在同一阶段的英语课本能查到我是不信的，所以一开始看这个视频我就觉得可能是演的了,,一级评论,6,43,2024-11-05 12:55:14
肝帝普美显,保密,确实不考微积分，只考导数,永恒de三玖,二级评论,4,1,2024-11-05 20:21:00
茶博士吃茶去,男,宇宙级恒等式：主等于6,永恒de三玖,二级评论,4,0,2024-11-09 23:25:40
账号已注销,保密,还真可以，数学名词不怎么需要你理解，看定义就好了，中文的群也不见得就比group好懂，剩下的都是标准的数学式英语，单词也不会太多,永恒de三玖,二级评论,0,0,2024-11-10 07:45:26
肥跑跑,保密,现在高中都有微积分了呀[喜极而泣][笑哭],永恒de三玖,二级评论,5,0,2024-11-14 10:25:32
箁軇蕹,保密,说句实话，你能用同济大学的那本课本自学高数，那你就是天才，那本书就是反自学的,永恒de三玖,二级评论,3,0,2024-12-10 19:17:16
红豆泥ヽ杀人不wink,保密,回复 @箁軇蕹 :同济高数感觉还好吧，线性代数国内是没啥好书,永恒de三玖,二级评论,3,0,2024-12-12 02:12:50
龍鲜僧,保密,笑点分析：都来找补档了[笑哭],,一级评论,6,115,2024-11-04 13:48:50
FlyQuest电子竞技俱乐部,男,补档的劲道足口味正,龍鲜僧,二级评论,5,2,2024-11-04 14:39:29
账号已注销,保密,她最该感谢的是她的年龄，未成年，保护了她很多,,一级评论,0,37,2024-11-07 23:14:48
多吃菩提,保密,不然直接进监狱,账号已注销,二级评论,6,4,2024-11-08 21:54:16
不是一只飞飞鱼,保密,突击补习了5个月，最终也没能补个出面摆拍自证的水平，只能说，数学这东西，会就是会，行就是行，不行的话，就算给你半年补也补习不明白！[喜极而泣][笑哭][笑哭],,一级评论,5,110,2024-11-05 11:35:16
肥肥的老鱼,保密,给她几年都不行,不是一只飞飞鱼,二级评论,5,4,2024-11-05 12:09:50
-穿林风,保密,别说高等数学了 就高中数学。你一年都不可能消化完全,不是一只飞飞鱼,二级评论,5,18,2024-11-05 12:24:36
核雄甘地,保密,五个月就能自证，无论证的勉不勉强我都敢理直气壮说她是个天才了,不是一只飞飞鱼,二级评论,4,0,2024-11-10 01:26:11
江南四大爷,保密,我这也算经历过多次面试的人，说实话我挺佩服此女的临场水平。虽然有点用词瑕疵，但这流畅度和放松的表情，学不来，面对镜头如此，建议考公吧。,,一级评论,4,41,2024-11-05 13:10:27
咕噜小文子,保密,肯定演练过几次啊，正常人都会口吃和紧张发生失误，何况一个骗子。,江南四大爷,二级评论,5,6,2024-11-05 13:19:56
许你一世清嵩,男,有本子啊，阿里巴巴达摩院提前给她写好,江南四大爷,二级评论,6,6,2024-11-05 13:38:37
属七呀,男,初生牛犊 我倾向于她压根不知道这么做的后果 以及影响,江南四大爷,二级评论,5,3,2024-11-05 13:41:10
糕糕的狗-,保密,回复 @属七呀 :肯定的,江南四大爷,二级评论,6,0,2024-11-05 13:43:11
善良的网络圣母,保密,小孩子面对被枪口指着也能毫不胆怯，是因为他没这个认知，不懂。你是因为懂得了这些才会害怕，你要是跟个傻子一样，啥都不懂会怕这些？你只会害怕跟植物抢空气,江南四大爷,二级评论,5,1,2024-11-08 23:33:08
短手信,保密,说实话姜萍绝对是被人操控了，也挺可怜的,江南四大爷,二级评论,3,0,2024-11-14 21:27:44
好的切二三斤来吃酒,保密,学历这一项应该被卡死了,江南四大爷,二级评论,5,0,2024-11-21 02:46:53
希妍是我的,保密,回复 @短手信 :被人操控还能这么自信？,江南四大爷,二级评论,4,1,2024-12-09 08:52:06
Beg1nner丶,保密,能一本正经的把一个谎言给编下去，还有一堆主流媒体造势，到现在才出结果。确实逆天,,一级评论,6,107,2024-11-05 11:20:28
山中无老虎__称大王,保密,版本t0，然后ghg，想想媒体从业者都是什么就明白了,Beg1nner丶,二级评论,5,21,2024-11-05 12:17:43
让你飞飞飞起来,保密,cmg想上桌的遮羞布罢了,Beg1nner丶,二级评论,3,8,2024-11-05 16:20:23
Beg1nner丶,保密,回复 @山中无老虎__称大王 : 你这句话让我想起来了.虽然我也是文科出来的.但文科女性很多.并且大多数都是媒体相关职业.另外一大部分甚至能脱产考公.至于考上进编制或者进入媒体行业.只能说后续会发生什么懂得都懂,Beg1nner丶,二级评论,6,3,2024-11-05 16:28:22
山中无老虎__称大王,保密,回复 @Beg1nner丶 :它们还极度媚外，我感觉用不了50年，就自动成为殖民地了,Beg1nner丶,二级评论,5,3,2024-11-06 12:57:24
阿_湛,保密,回复 @Beg1nner丶 :不是杠，这是不是有点过度解读阴谋论了,Beg1nner丶,二级评论,5,0,2024-11-09 03:32:55
StellaCambensy,保密,回复 @Beg1nner丶 :？太能臆想了,Beg1nner丶,二级评论,5,0,2024-11-17 11:20:10
蒽诶貮,保密,来看某音上姜萍的鹰犬[笑哭],,一级评论,3,12,2024-11-09 15:49:21
づ淺藍銫dē緦唸,保密,她的鹰犬可多了，现在阿里公布她违规了，她的鹰犬们还在各种新闻下午说是我们中国社会太黑了，打压天才。[滑稽],蒽诶貮,二级评论,3,8,2024-11-13 12:22:15
Se即是空空即是s,保密,回复 @づ淺藍銫dē緦唸 :听过死鸭子嘴硬吗[吃瓜],蒽诶貮,二级评论,5,1,2024-11-16 03:49:35
阿郡真的不会起名字,保密,今天是姜历9月1日，数学史上最黑暗的一天，主≠6了，mathematical不存在了[粉红兔子恋与篇_6],,一级评论,6,97,2024-11-04 12:39:08
一只鲲wu,保密,六神无主了[大哭],阿郡真的不会起名字,二级评论,4,24,2024-11-05 11:00:02
呦依呦吼吼,男,英语老师看了都流泪,阿郡真的不会起名字,二级评论,5,1,2024-11-05 12:49:02
墨染天城,保密,我之前就觉得这个事充满了一个相当zzzq的味，低学历，努力，数学，逆袭。要素点满了只能说,,一级评论,6,34,2024-11-05 13:27:17
墨染天城,保密,哦对，还得加个“央”视,墨染天城,二级评论,6,7,2024-11-05 13:27:53
水母之王派大星,保密,因为这个典型对各个层面都是绝佳素材[doge]如果它是真事的话,墨染天城,二级评论,5,3,2024-11-05 13:29:47
emotmas,保密,回复 @墨染天城 :缺少了个“女”,墨染天城,二级评论,5,4,2024-11-05 13:38:32
emotmas,保密,回复 @墨染天城 :现在国内流传着“女的没有成是因为男的窃取”的 zzzq,墨染天城,二级评论,5,6,2024-11-05 13:40:09
墨染天城,保密,回复 @emotmas :感谢老哥补充,墨染天城,二级评论,6,0,2024-11-05 15:05:28
迷宫中的潘神,保密,王润秋：姜萍同学，你也不希望大伙知道你的真实水平吧[滑稽],,一级评论,6,34,2024-11-05 13:10:26
17号人间观察员,保密,王闫秋一眼阳痿好吧,迷宫中的潘神,二级评论,5,3,2024-11-05 13:12:08
忠林感恩,保密,还有人说她无辜，搞笑，她在镜头前主动的表演怎么会无辜,,一级评论,5,91,2024-11-04 15:12:00
阿哈也干了,保密,还装的那么高傲自大[吃瓜],忠林感恩,二级评论,6,27,2024-11-05 10:48:10
ltt蓝团团,保密,装逼被雷劈，古话真没错[星星眼][吃瓜][呲牙],忠林感恩,二级评论,6,12,2024-11-05 11:31:24
不似人间况味,男,&#34;我除了吃饭睡觉都在玩火影忍者👍，平时打的那些暗部，我扫一眼👀，我觉得没有什么打的价值🤓👆，我更偏向于做 超影博弈之类的，它会给我带来决斗的欲望，我喜欢一步一步博弈，得到我想证明的段位👉，无论未来会怎么样，火影忍者这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,87,2024-11-05 11:54:40
杏仁不要豆腐,男,这辈子有了[笑哭],不似人间况味,二级评论,5,6,2024-11-05 11:58:07
梦在于此方,保密,超影博弈指的是替身三秒自动按下通灵键吗🤓,不似人间况味,二级评论,4,5,2024-11-05 11:58:10
雅俗同享,男,博弈不是走到中间点卡威吗[doge_金箍],不似人间况味,二级评论,4,1,2024-11-05 12:22:14
带金之友木华黎,男,霸体长按螺旋丸，对吗☝️🤓,不似人间况味,二级评论,5,1,2024-11-05 13:22:27
盛盛必破之,男,放手一搏对吗☝️🤓,不似人间况味,二级评论,3,0,2024-11-05 14:11:42
给力每一天Y,男,你才是真的添彩,不似人间况味,二级评论,5,0,2024-11-16 00:10:05
星空漫流记,保密,@Rua_cat,不似人间况味,二级评论,5,0,2024-11-16 13:14:10
笑三纹,保密,今年总决赛希望看到你夺冠,不似人间况味,二级评论,3,0,2024-11-19 18:28:37
_名难取_,男,错误的，好一点的超影不比暗部差[抠鼻],不似人间况味,二级评论,4,1,2024-11-24 21:16:56
墨孜渊,保密,学生会骗人，老师会骗人，组织者会骗人，甚至各大媒体会骗人，但数学不会，数学不会就是不会。,,一级评论,4,32,2024-11-05 12:26:33
明玥栞那,保密,[笑哭],,一级评论,6,14,2024-11-19 00:06:13
秘密倔,男,额我刚想说我的求和号也爱写成二分之，但是她这个也太抽象了，但凡把二的底拉长点呢[笑哭],,一级评论,5,11,2024-11-09 10:52:40
君の清寒,保密,妈耶，你不说谁看得出来是∑[笑哭][笑哭],秘密倔,二级评论,6,6,2024-11-10 00:57:39
TianYeORG,保密,不是我靠，这不说真看不出来啊[笑哭],秘密倔,二级评论,4,0,2024-11-10 02:27:56
月似梦华流转,保密,西格玛写成/2也是没谁了,秘密倔,二级评论,6,1,2024-11-15 13:35:03
萌新IWFans゚,男,sigmaΣ确实在那个地方断开是两笔，有可能会看成二分之，但jp这个太明显了就是不知道Σ然后看着那个老师写的Σ像二分之然后就以为是二分之了[doge],秘密倔,二级评论,5,0,2024-12-04 20:44:33
灰姬攻城狮,男,"从一开始就觉得是假的，只是没有依据，我不敢随便说，会被喷死。
数学能这么强的人，根本不会出现在中专。
我见过那么多学生。从来没有一个数学很高，但其他的很烂的人。最多语数英有一科比较烂。或者每个都很烂。语数英一科很强，咋说也能混进高中。哪怕是在一半都要上中专的地方。
这水平上中专，那只有一个可能，除了数学，其他的都很烂。但这现实吗？合理吗？但凡数学好，其他科目不可能每个都拉胯。",,一级评论,6,35,2024-11-05 12:05:38
潮雨鸣寂,保密,也有只对数学感兴趣其它科目不想学的,灰姬攻城狮,二级评论,5,0,2024-11-05 12:52:42
Tazimi宇,保密,天才都是有迹可循的，而不是凭空出世的,灰姬攻城狮,二级评论,3,1,2024-11-05 13:10:51
blg十年老粉zzz,男,回复 @潮雨鸣寂 :不想学不影响考高分啊 我身边又不是没有这种 不学考的也高,灰姬攻城狮,二级评论,4,2,2024-11-05 13:18:39
BenSimmons未来之星,男,数学强不只是单个学科，也体现了思维能力，有这个基础，学别的也不会差，如果其他还是不行那是就是考试交白卷,灰姬攻城狮,二级评论,5,3,2024-11-05 13:19:05
blg十年老粉zzz,男,回复 @潮雨鸣寂 :初中这些知识 不想说多简单了,灰姬攻城狮,二级评论,4,0,2024-11-05 13:19:15
皮卡丘之王1,保密,确实，数学好但其他学科不好的基本都是只会刷题提高成绩在数学浪费了太多时间和喜欢数学自发探索是两个概念。,灰姬攻城狮,二级评论,5,0,2024-11-06 08:18:53
儒瓷休,男,最开始我是信的，浙江这边就是五五分流，遇到那种晚熟的小孩不在乎成绩的脑子聪明进中专也不是没有可能。但是她那月考成绩一出就知道是假的，那种脑子就是不学月考也不会这么烂,灰姬攻城狮,二级评论,2,1,2024-11-08 18:32:24
infinity-----,保密,是的，况且应试教育根本不会埋没数学天才(〜￣△￣)〜,灰姬攻城狮,二级评论,5,1,2024-11-08 20:04:03
灰姬攻城狮,男,回复 @infinity----- :这么说吧，数学好，就说明智商没什么问题。然后初中那点东西，最多俩月就能复习明白了。而且，就最后那两个月，你不自觉的就会开始努力。只要智商在线，努努力都能上高中。我就见过玩了三年，冲刺一个月，直接上重点的。我当年也是玩了三年，本来考不上高中，家里都准备好钱走关系了。最后两个月学了学考上的高中。初中那点东西，就是学学就能追上去的。跟高中都不在一个档次。,灰姬攻城狮,二级评论,6,2,2024-11-08 22:07:08
孔仲尼Confucius,男,学霸为什么能每次考满分，因为这个水平的考试的分数只有这么多。,灰姬攻城狮,二级评论,6,0,2024-11-26 02:12:08
Becuwd,保密,回复 @潮雨鸣寂 :是真有，我真得帮忙申冤，我认识一个数学中考满分（郑州市七万八千考生中四百一十六个数学满分学生，加上其余地市满分率只会更低）但最后去技校的学生，原本他家长打算把他买到外国语（高中界的985）的国际部但是他拒绝了，最后还真就上的技校,灰姬攻城狮,二级评论,2,0,2024-11-27 23:52:10
转山的Nick,男,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的代价🤓👆，我更偏向于做 高 等 数 学 之类的，它会给我带来 探 索 的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,30,2024-12-05 00:24:31
至阳虎煞,保密,演技真好，这不去读个四川大学读个新闻学可惜了啊,,一级评论,6,33,2024-11-26 14:00:25
Rxz威慑纪元,保密,蚌埠住了,至阳虎煞,二级评论,5,1,2024-11-26 16:18:11
IceCoaled,保密,哈哈哈,至阳虎煞,二级评论,6,0,2024-11-27 01:06:27
Becuwd,保密,额为什么不去中戏或者北影,至阳虎煞,二级评论,2,1,2024-11-27 23:47:20
bili_359445254,男,回复 @Becuwd :考不上,至阳虎煞,二级评论,6,0,2024-11-28 19:23:18
_疯声,保密,回复 @bili_359445254 :中戏北影都考不上还想考川大[doge_金箍],至阳虎煞,二级评论,5,1,2024-12-02 01:22:27
64918104800_bili,保密,"明明就是演技好，和新闻学有什么关系？
真不知道诋毁新闻学对你们有什么好处",至阳虎煞,二级评论,5,1,2024-12-03 21:35:04
希妍是我的,保密,回复 @64918104800_bili :新闻学不就得演技好吗？,至阳虎煞,二级评论,4,2,2024-12-05 15:41:12
油泼麻辣烫,男,回复 @64918104800_bili :新闻学不就是乱编吗,至阳虎煞,二级评论,6,1,2024-12-11 12:19:42
菜狗和草帽,保密,回复 @64918104800_bili :他在串[吃瓜]，川大张薇，新闻系，你去搜索就晓得了,至阳虎煞,二级评论,5,1,2024-12-12 15:58:26
繁星JIOPL,保密,建议别恶语相向，更别冷嘲热讽,,一级评论,3,207,2024-11-19 23:26:35
李忠克_,保密,什么成分，难以评价,繁星JIOPL,二级评论,6,14,2024-11-19 23:55:04
盈眶涌,男,你是lv6裂开了吗,繁星JIOPL,二级评论,6,40,2024-11-20 00:00:03
重生成太监李莲英,保密,https://b23.tv/BV1Px4y127p3,繁星JIOPL,二级评论,4,10,2024-11-20 01:35:30
三等五十六,保密,建议别恶语相向，更别冷嘲热讽,繁星JIOPL,二级评论,4,10,2024-11-20 05:25:04
红宵位,男,怎么，造假还不让说了吗,繁星JIOPL,二级评论,6,32,2024-11-20 07:41:58
糖露星霜绮罗星,男,姜鼠女排第一。内心肮脏不堪，成天想着偷盗、投机取巧、不劳而获。中专里面这种东西的成分是最高的,繁星JIOPL,二级评论,6,73,2024-11-20 10:14:40
叶3,保密,[喜极而泣],繁星JIOPL,二级评论,5,4,2024-11-20 10:40:59
ronnie_li,保密,是大号变小号的教训吗？[doge],繁星JIOPL,二级评论,6,18,2024-11-20 12:01:16
拒绝iu1000次,保密,建议恶语相向，更冷嘲热讽[呲牙][呲牙][呲牙],繁星JIOPL,二级评论,5,26,2024-11-20 12:02:10
璿卿不会击缶,保密,建议你闭嘴,繁星JIOPL,二级评论,2,12,2024-11-20 13:27:40
晓温姐,男,恶心,繁星JIOPL,二级评论,6,10,2024-11-20 18:59:09
明玥栞那,保密,你玩原神吗,繁星JIOPL,二级评论,6,21,2024-11-20 19:03:22
c起名字真的好难,男,不骂她骂你？,繁星JIOPL,二级评论,6,16,2024-11-20 20:26:50
1024027,保密,我来给你踩背来咯😊,繁星JIOPL,二级评论,4,10,2024-11-21 08:38:13
樱花镇小周,保密,你是dy人过来B站的吧？,繁星JIOPL,二级评论,4,7,2024-11-21 21:52:51
阿_湛,保密,我已成为哔哩哔哩第223374137位转正会员，挑战转正答题考试获得85分。,繁星JIOPL,二级评论,5,5,2024-11-22 06:03:37
血腥收割者,保密,欲戴其冠必承其重,繁星JIOPL,二级评论,6,8,2024-11-22 12:25:52
安邱城贾队长,保密,不接受建议,繁星JIOPL,二级评论,4,5,2024-11-22 13:45:03
吉卜赛马车,保密,回复 @明玥栞那 :原神表示不背这个锅,繁星JIOPL,二级评论,6,1,2024-11-22 15:00:00
明玥栞那,保密,回复 @吉卜赛马车 :看来你玩原神,繁星JIOPL,二级评论,6,3,2024-11-22 15:03:24
吉卜赛马车,保密,回复 @明玥栞那 :对啊，有什么问题吗？你骂他就骂他，扯什么原神,繁星JIOPL,二级评论,6,1,2024-11-22 15:07:43
明玥栞那,保密,回复 @吉卜赛马车 :没问题，原神玩家是这个[支持],繁星JIOPL,二级评论,6,2,2024-11-22 16:10:23
Moonmaster7,保密,牛的，欺骗大众还不能喷？？？,繁星JIOPL,二级评论,6,3,2024-11-23 09:02:06
优酱Unicorn,男,就恶语相向，就冷嘲热讽，怎么，你是她爹？,繁星JIOPL,二级评论,5,5,2024-11-23 10:58:31
繁星JIOPL,保密,回复 @樱花镇小周 :不是,繁星JIOPL,二级评论,3,0,2024-11-23 19:08:03
繁星JIOPL,保密,回复 @三等五十六 :说的对,繁星JIOPL,二级评论,3,0,2024-11-23 19:10:22
reaIPeterGriffin,男,醇b[抠鼻],繁星JIOPL,二级评论,6,2,2024-11-23 19:38:58
繁星JIOPL,保密,回复 @reaIPeterGriffin :是的，这个词用来形容你确实很合适,繁星JIOPL,二级评论,3,0,2024-11-23 19:41:58
爱杀宝贝大,保密,?为什么要维护她啊？,繁星JIOPL,二级评论,5,2,2024-11-23 21:02:59
_栞栞_,保密,啥鸟丨出去,繁星JIOPL,二级评论,6,3,2024-11-23 21:03:02
下把别开了啊,保密,我只能替你父母感到悲哀了，不过你这种三观他们也有责任,繁星JIOPL,二级评论,6,6,2024-11-23 22:04:09
神一般的代笔,保密,你是人类吗？我怎么从你发言看出了一股大猩猩的气质,繁星JIOPL,二级评论,5,3,2024-11-24 12:36:19
须弥战车刻加特,男,你撕大麻了,繁星JIOPL,二级评论,2,4,2024-11-24 17:11:23
Plumagemoon,男,你说的对，但是原神……,繁星JIOPL,二级评论,5,2,2024-11-24 22:31:38
食の妈,男,建议你木,繁星JIOPL,二级评论,6,3,2024-11-25 00:44:47
狮zei欸,保密,回复 @繁星JIOPL :回复 @繁星JIOPL :杨氏这波也眉目了，我就木了怎么了？要你寡[吃瓜],繁星JIOPL,二级评论,6,3,2024-11-25 17:59:55
bili_26125364012,保密,家属情绪稳定,繁星JIOPL,二级评论,3,0,2024-11-25 18:34:39
藿香反气水,保密,建议你吗呢建议。对这种以为自己是理中客的直接开骂。,繁星JIOPL,二级评论,5,3,2024-11-26 12:04:38
繁星JIOPL,保密,回复 @藿香反气水 :你以为你是谁呢？来捍卫正义吗？自己心里没点数吗？,繁星JIOPL,二级评论,3,0,2024-11-26 12:59:31
繁星JIOPL,保密,回复 @藿香反气水 :我就是理中客怎么了？要你管？你懂的比我多？可笑,繁星JIOPL,二级评论,3,0,2024-11-26 13:00:38
繁星JIOPL,保密,回复 @狮zei欸 :我懒得管呢,繁星JIOPL,二级评论,3,0,2024-11-26 13:00:59
自得自由自在,保密,就骂怎么了，你以为你是谁呢？来捍卫正义吗？自己心里没点数吗？,繁星JIOPL,二级评论,2,3,2024-11-26 13:35:23
自得自由自在,保密,你最懂了，简直是若智。,繁星JIOPL,二级评论,2,3,2024-11-26 13:37:01
学设计包工作,保密,回复 @糖露星霜绮罗星 : 集体性造假就业率、从事所学专业、造假实习、低价贱卖学生……可真是道德低下到家的群体，猜一下是哪个？答对有奖,繁星JIOPL,二级评论,3,1,2024-11-26 13:37:05
学设计包工作,保密,回复 @糖露星霜绮罗星 : 集体性造假就业率、从事所学专业、造假实习、低价贱卖学生……可真是道德低下到家的群体，猜一下是哪个？答对有奖,繁星JIOPL,二级评论,3,6,2024-11-26 13:37:05
涂月大人,保密,楼主是睿智的，这个女孩本身也是受害者。但凡达摩院的那些老师顺便问几个问题也不至于出现这种情况。说白了这就是一种炒作。,繁星JIOPL,二级评论,6,0,2024-11-26 18:07:00
錵鋼の弾,保密,建议你别建议,繁星JIOPL,二级评论,6,1,2024-11-26 22:46:54
JohnMark2002,男,不用在这里刷存在感讨骂,繁星JIOPL,二级评论,5,2,2024-11-27 06:01:52
你这王八犊子,保密,主＝6,繁星JIOPL,二级评论,5,1,2024-11-27 11:34:07
夜辰翼,女,你撕大麻了,繁星JIOPL,二级评论,5,1,2024-11-27 14:30:19
学设计包工作,保密,回复 @糖露星霜绮罗星 : 集体性造假就业率、从事所学专业、造假实习、低价贱卖学生……可真是道德低下到家的群体，猜一下是哪个？答对有奖,繁星JIOPL,二级评论,3,1,2024-11-27 20:49:43
学设计包工作,保密,回复 @糖露星霜绮罗星 : 集体性造假就业率、从事所学专业、造假实习、低价贱卖学生……可真是道德低下到家的群体，猜一下是哪个？答对有奖,繁星JIOPL,二级评论,3,0,2024-11-27 20:49:43
Auto_Zea,保密,建议你自我了断,繁星JIOPL,二级评论,3,1,2024-11-28 01:51:06
一絲情緣,保密,建议恶语相向，更要冷嘲热讽,繁星JIOPL,二级评论,6,1,2024-11-29 08:47:12
