aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url,source_keyword
7433409263201963290,68,知乎：分享你刚编的故事,知乎：分享你刚编的故事,1730725480,4259946011038615,MS4wLjABAAAAq2hNEjsf_KpA-hekzzsK_JxKa_6cTjEiNlbO_yti6pF8Ogw_mDwRLhKGo98kxOtK,,,,每日梗图,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_ca8a715c8f8abb45bc8e68117bc78746.jpeg?from=327834062,168,29,66,110,,1734591082075,https://www.douyin.com/video/7433409263201963290,姜萍
7420874512444542271,0,#中专女生吊打全球数学大佬 #中专女生吊打全球数学大佬大结局 #我中专生横扫全球数学大赛 #17岁中专女生姜萍闯入数学竞赛全球12强 #我中专生横扫全球数学大赛大结局,#中专女生吊打全球数学大佬 #中专女生吊打全球数学大佬大结局 #我中专生横扫全球数学大赛 #17岁中专女生姜萍闯入数学竞赛全球12强 #我中专生横扫全球数学大赛大结局,1727807077,2110701774069768,MS4wLjABAAAAmzlZwKxUVlABAcfGS5QLi3I6RMppbo_KoiieVOlMTpG4cHo-Ba8WIo4AE_1KN_pF,,,,黑狐狸短剧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oApIAEzeLeoaLCAXQczA2lwGAIfD0LAxnTfBgA.jpeg?from=327834062,822,265,84,576,,1734591082077,https://www.douyin.com/video/7420874512444542271,姜萍
7432881370101288227,0,11月3日，阿里公布“中专数学天才姜萍事件”详情 ：#姜萍违规在老师帮助下进决赛 。姜萍母校：给予王某某诫勉谈话处理，取消本年度。,11月3日，阿里公布“中专数学天才姜萍事件”详情 ：#姜萍违规在老师帮助下进决赛 。姜萍母校：给予王某某诫勉谈话处理，取消本年度。,1730602897,2638453861807501,MS4wLjABAAAAnOURxRU1foQZXVSCBO6rM11Y9ezKvL-BeETLcHtPvTkQoHamDzT_Bfe9g1EMUT0H,,,,九派新闻,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4OAaBiPkEBze2AABSAgvwi6z9Ire5XADAPpIC.jpeg?from=327834062,23943,2291,14074,20171,,1734591082078,https://www.douyin.com/video/7432881370101288227,姜萍
7381413151922769162,0,"湖南长沙15岁少年和姜萍一起进入决赛，
14岁获保送清华求真书院资格。","湖南长沙15岁少年和姜萍一起进入决赛，
14岁获保送清华求真书院资格。",1718619181,67313287965,MS4wLjABAAAAgaTbsHP53SyB8mcur3JCvdUFtNF6sPq1_2OPbcO-1mA,,,,经视直播,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a6ed3a55ffc9430d3000558e3734855d.jpeg?from=327834062,8704,1024,2105,609,,1734591082080,https://www.douyin.com/video/7381413151922769162,姜萍
7422321348178939186,0,#中专女生吊打全球数学大佬 #我中专生横扫全球数学大赛全集 #17岁中专女生姜萍闯入数学竞赛全球12强 #看了一个片段刷了一部剧 #看了这部剧根本停不下来,#中专女生吊打全球数学大佬 #我中专生横扫全球数学大赛全集 #17岁中专女生姜萍闯入数学竞赛全球12强 #看了一个片段刷了一部剧 #看了这部剧根本停不下来,1728143883,430664040062984,MS4wLjABAAAAD4BMLLzQoMYjjhzHaLf6mwWhfE1Nyl9-fMn90uhKazM,,,,余梦,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4EpGeCzPUntriKs1sCBcgAACJAfAgbAYIAxi9.jpeg?from=327834062,84,28,11,26,,1734591082082,https://www.douyin.com/video/7422321348178939186,姜萍
7389344230218550565,0,竟然有人质疑姜萍成绩造假，这人不是蠢就是坏，还有点喜欢欺负人 #姜萍 #姜萍服装 #姜萍妈妈 #姜萍成绩,竟然有人质疑姜萍成绩造假，这人不是蠢就是坏，还有点喜欢欺负人 #姜萍 #姜萍服装 #姜萍妈妈 #姜萍成绩,1720465784,1231087779974908,MS4wLjABAAAAzUCy_irC2w8G1sqfE0dmOH23ggGWoxeYvJj15MxOxzPPAUFFPMRbXfSUMDiQJleP,,,,心理咨询师小灰灰01,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8IAllgAgCvAcg9ObSQAHeDAu9nj98AfWbAPxD.jpeg?from=327834062,524,45,254,73,,1734591082083,https://www.douyin.com/video/7389344230218550565,姜萍
7433556274249321779,0,姜萍数学赛作弊风波，真相何在,姜萍数学赛作弊风波，真相何在,1730759738,108891305793,MS4wLjABAAAApCRQFdVB8RBO8Jvkw39MTwE3lQF0F3buRZd40X_r7GA,,,,痞子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_65c90ba20cb5440598de3a27e21de38f.jpeg?from=327834062,67,11,10,9,,1734591082085,https://www.douyin.com/video/7433556274249321779,姜萍
7432979229110783242,0,没想到！“姜萍事件”竟然以这样的结果收场#姜萍后续,没想到！“姜萍事件”竟然以这样的结果收场#姜萍后续,1730625357,96487662971,MS4wLjABAAAAzINUH2JsoICu7WGsNBlzY9cIFOmBH9vLHeW2OJwhkzM,,,,BRTV马良说,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_8a066549d63e4035b21769a4a235956a.jpeg?from=327834062,7437,1079,7910,1637,,1734591082087,https://www.douyin.com/video/7432979229110783242,姜萍
7405990076980792588,68,全网都在等姜萍的成绩吗？#姜萍 #姜萍成绩 #韦神 #数学 #天才,全网都在等姜萍的成绩吗？#姜萍 #姜萍成绩 #韦神 #数学 #天才,1724341445,3899290569147667,MS4wLjABAAAA7Tmc-tE6xemVX-5_6rmBLlM6el074zJLGaouSayF--mrUqCG-CkuaMv9-8bXY1rZ,,,,奋斗王哥（娱乐版）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_94e0ced767dbeed337930bc5eef0dec7.jpeg?from=327834062,2691,422,421,378,,1734591082088,https://www.douyin.com/video/7405990076980792588,姜萍
7424853133186108682,68,同样是因为网络热度爆火，奶茶妹妹当年没有参加高考因健美操亚军直接保送清华，姜萍却没有一所高校愿意录取！你们知道为什么吗#姜萍 #章泽天 #奶茶妹妹 #章泽天胸针,同样是因为网络热度爆火，奶茶妹妹当年没有参加高考因健美操亚军直接保送清华，姜萍却没有一所高校愿意录取！你们知道为什么吗#姜萍 #章泽天 #奶茶妹妹 #章泽天胸针,1728733348,93068646679,MS4wLjABAAAA41Og2xHEeBzetZA5mDB3w86AHcvT19QF-ieh6Oy0e40,,,,独立思考者,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocbeUSuCcCAenk4IAQUAMAA2CYhgNlbSnA9iDD.jpeg?from=327834062,756,140,35,113,,1734591082089,https://www.douyin.com/video/7424853133186108682,姜萍
7437055201082723584,68,姜萍有概率是被诬陷的吗哪怕万分之一?。,姜萍有概率是被诬陷的吗哪怕万分之一?。,1731574511,1816812450488141,MS4wLjABAAAAsN50zQ9kRv0Ch1gGa45HP97NaR1U_5yZx_NrMljaFpgHDNvo1j18gBMBzKYFsn86,,,,九万里,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMgAOELanAAPuyjeADCDAn1IFAlENIf9WAwggi.jpeg?from=327834062,797,36,1440,86,,1734591083180,https://www.douyin.com/video/7437055201082723584,姜萍
7433556274249321779,0,姜萍数学赛作弊风波，真相何在,姜萍数学赛作弊风波，真相何在,1730759738,108891305793,MS4wLjABAAAApCRQFdVB8RBO8Jvkw39MTwE3lQF0F3buRZd40X_r7GA,,,,痞子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_65c90ba20cb5440598de3a27e21de38f.jpeg?from=327834062,67,11,10,9,,1734591083182,https://www.douyin.com/video/7433556274249321779,姜萍
7432963127471394107,0,致敬传奇中专姜萍！弃衣学数，人类是否能成为一级文明在此一举 #姜萍 #说的道理 #鬼畜 #小剧场 #电棍,致敬传奇中专姜萍！弃衣学数，人类是否能成为一级文明在此一举 #姜萍 #说的道理 #鬼畜 #小剧场 #电棍,1730621610,2560143214786446,MS4wLjABAAAADVXfW2nqaAsO3N3V262hClYOy75onbemfKEhFeRbgL_GZvOAfcjgXVXV9fSWIUkF,,,,荷兰方片军官,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8NeEAcTHBB4AAEK0ECII8ibgAfgAzATB5zCAh.jpeg?from=327834062,4465,413,148,1621,,1734591083188,https://www.douyin.com/video/7432963127471394107,姜萍
7433360172019502374,68,现在知道信姜萍的是什么人了吧#姜萍,现在知道信姜萍的是什么人了吧#姜萍,1730714055,1157103426744364,MS4wLjABAAAAUz_BghmuIP6UECXx4XnC9mwcnbzXlmgMK184IkZdwrx3aKRM-S6XIjPhSDVhmoXg,,,,肘击乌萨奇,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYDENId2gARsAOEl9ft2HlzC1A8LAhApHAueAw.jpeg?from=327834062,518,28,188,576,,1734591083190,https://www.douyin.com/video/7433360172019502374,姜萍
7424853133186108682,68,同样是因为网络热度爆火，奶茶妹妹当年没有参加高考因健美操亚军直接保送清华，姜萍却没有一所高校愿意录取！你们知道为什么吗#姜萍 #章泽天 #奶茶妹妹 #章泽天胸针,同样是因为网络热度爆火，奶茶妹妹当年没有参加高考因健美操亚军直接保送清华，姜萍却没有一所高校愿意录取！你们知道为什么吗#姜萍 #章泽天 #奶茶妹妹 #章泽天胸针,1728733348,93068646679,MS4wLjABAAAA41Og2xHEeBzetZA5mDB3w86AHcvT19QF-ieh6Oy0e40,,,,独立思考者,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocbeUSuCcCAenk4IAQUAMAA2CYhgNlbSnA9iDD.jpeg?from=327834062,756,140,35,113,,1734591083193,https://www.douyin.com/video/7424853133186108682,姜萍
7405990076980792588,68,全网都在等姜萍的成绩吗？#姜萍 #姜萍成绩 #韦神 #数学 #天才,全网都在等姜萍的成绩吗？#姜萍 #姜萍成绩 #韦神 #数学 #天才,1724341445,3899290569147667,MS4wLjABAAAA7Tmc-tE6xemVX-5_6rmBLlM6el074zJLGaouSayF--mrUqCG-CkuaMv9-8bXY1rZ,,,,奋斗王哥（娱乐版）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_94e0ced767dbeed337930bc5eef0dec7.jpeg?from=327834062,2691,422,421,378,,1734591083194,https://www.douyin.com/video/7405990076980792588,姜萍
7432887315116150031,0,"""天才少女""姜萍及其老师在决赛未获奖，阿里巴巴全球数学竞赛组委会，承认其初赛成绩违反规则， 学校通报：教师王某某诫勉谈话，取消评优","""天才少女""姜萍及其老师在决赛未获奖，阿里巴巴全球数学竞赛组委会，承认其初赛成绩违反规则， 学校通报：教师王某某诫勉谈话，取消评优",1730604243,2018324841762510,MS4wLjABAAAApvOrdzJPla60akpSYwPGlKn3Mlws6APpwy_0twBdy4NFzhrEcrBckmHPTX-79OL3,,,,QMG生活在线,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_3858c64aba864fdaa9a869812f667e82.jpeg?from=327834062,5388,693,2327,2195,,1734591083196,https://www.douyin.com/video/7432887315116150031,姜萍
7443368056958586151,0,在中国，梅西可能去送外卖，迈克尔杰克逊可能进厂打螺丝，村上春树可能在晋江文学码字，但高斯绝不会读中专#姜萍 #社会百态,在中国，梅西可能去送外卖，迈克尔杰克逊可能进厂打螺丝，村上春树可能在晋江文学码字，但高斯绝不会读中专#姜萍 #社会百态,1733044193,3459519540632275,MS4wLjABAAAAJc7I145yy3fXpAYIo6Li58TbPcZmZu93kSjQsrDPWUptbZZeqkcl8JuEiZ-JYINq,,,,阿智,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4P8qijAiIBEgzo85Hf78AhAeARMzBD3AAccCo.jpeg?from=327834062,7725,383,785,674,,1734591083197,https://www.douyin.com/video/7443368056958586151,姜萍
7432876345664736551,0,姜萍未获得阿里巴巴全球数学竞赛奖项，竞赛组委会承认其初赛成绩违反规则,姜萍未获得阿里巴巴全球数学竞赛奖项，竞赛组委会承认其初赛成绩违反规则,1730601575,100930506481,MS4wLjABAAAAV7A4NXDcrUzXc8g4tXGv1RC8fRKD_FB3NFvt_WkXwSI,,,,潇湘晨报•晨视频,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_9c3f7d79400acc9047c4c979aab0e9c6.jpeg?from=327834062,19568,1985,13142,15639,,1734591083199,https://www.douyin.com/video/7432876345664736551,姜萍
7392025258590620978,0,偏微分在雷达探测和卫星遥感的应用 #姜萍 #偏微分 #偏微分方程有多难 #雷达 #北斗卫星,偏微分在雷达探测和卫星遥感的应用 #姜萍 #偏微分 #偏微分方程有多难 #雷达 #北斗卫星,1721090019,80815589286,MS4wLjABAAAAgXiNcUGW6G9ne_viIoX-NnzCKHyEqGvru55bbZCp5f4,,,,outman1839,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUEWIAAAeiaSA3BzxiCtfPmnaVxAGiAgCN0oCX.jpeg?from=327834062,1461,183,154,46,,1734591083200,https://www.douyin.com/video/7392025258590620978,姜萍
7433489651261803812,0,姜萍大概不知道自己撒了多大的谎#姜萍创业心得 #姜萍 #姜萍后续,姜萍大概不知道自己撒了多大的谎#姜萍创业心得 #姜萍 #姜萍后续,1730744196,4411705467874423,MS4wLjABAAAA8wZpDja76t3_FVTjZzr9UfMfD6qK5EtLYfIn-3QGoAq4PzQUyLMeEBbb3QxI4pOy,,,,疯狂传奇,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a911cd2c61d2e761f5757d07e558c285.jpeg?from=327834062,122,11,52,18,,1734591083203,https://www.douyin.com/video/7433489651261803812,姜萍
7432877467850804506,68,"这关的也太快了吧
那些曾经骂我的人笑死我了#姜萍 #抽象 #帅哥","这关的也太快了吧
那些曾经骂我的人笑死我了#姜萍 #抽象 #帅哥",1730601666,2342432073321997,MS4wLjABAAAAs0CMVfOwu4ZnHs5UR8vDy4s4iHQwpo-o0Fw93_Os1asz-226thTRbyjb6EiqCROD,,,,👣,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ockNAsfBNE8W9gmAM4EvDeO32CYATiDAiAAEIg.jpeg?from=327834062,145,13,49,47,,1734591083205,https://www.douyin.com/video/7432877467850804506,姜萍
7432890189661424932,0,我就是希望有点好事发生，我有什么错，哈哈 #姜萍 #每天一笑,我就是希望有点好事发生，我有什么错，哈哈 #姜萍 #每天一笑,1730604634,3206605399655773,MS4wLjABAAAA9P4aKrll7jZkAN-ALowxhSEudJLnGu-a_R4J5la0k6A7ulFxsv4EyGp_PLT-2tD9,,,,墨三哥,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oECzUAoAhDWAIxfgy3AAzQqtYGFeCOA7dEAhd3.jpeg?from=327834062,1058,29,310,7,,1734591083207,https://www.douyin.com/video/7432890189661424932,姜萍
7433078573776375051,0,#社会百态 #认知 #达摩院 #姜萍,#社会百态 #认知 #达摩院 #姜萍,1730648494,2828372245490120,MS4wLjABAAAAMCpa1WGjlnsuH1yafPF0gHGrgHdRfX7pNVn7O2OXvtCNdMnta3OIE9CxGb3T3UcD,,,,雨蝶闲聊,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_okeCqiA0AnOfBzoTRzVOAICAVAEAIAutBBNtig.jpeg?from=327834062,1163,62,473,5,,1734591083209,https://www.douyin.com/video/7433078573776375051,姜萍
7433489651261803812,0,姜萍大概不知道自己撒了多大的谎#姜萍创业心得 #姜萍 #姜萍后续,姜萍大概不知道自己撒了多大的谎#姜萍创业心得 #姜萍 #姜萍后续,1730744196,4411705467874423,MS4wLjABAAAA8wZpDja76t3_FVTjZzr9UfMfD6qK5EtLYfIn-3QGoAq4PzQUyLMeEBbb3QxI4pOy,,,,疯狂传奇,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a911cd2c61d2e761f5757d07e558c285.jpeg?from=327834062,122,11,52,18,,1734591084286,https://www.douyin.com/video/7433489651261803812,姜萍
7432877467850804506,68,"这关的也太快了吧
那些曾经骂我的人笑死我了#姜萍 #抽象 #帅哥","这关的也太快了吧
那些曾经骂我的人笑死我了#姜萍 #抽象 #帅哥",1730601666,2342432073321997,MS4wLjABAAAAs0CMVfOwu4ZnHs5UR8vDy4s4iHQwpo-o0Fw93_Os1asz-226thTRbyjb6EiqCROD,,,,👣,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ockNAsfBNE8W9gmAM4EvDeO32CYATiDAiAAEIg.jpeg?from=327834062,145,13,49,47,,1734591084288,https://www.douyin.com/video/7432877467850804506,姜萍
7433306500791094588,68,怎么能算计一个小姑娘？#姜萍#这是个真实的事情,怎么能算计一个小姑娘？#姜萍#这是个真实的事情,1730701553,2522719539178496,MS4wLjABAAAAWTToPyzXSZvUbzoAbC6Ff7lJcg7begqLauQoSIbQ_XysSX35Vz36rZGw2IrxoJpX,,,,正能量搬运工,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ocitlA9AEAAf8ICmAmAg5szDNCifSDpBg2ll86.jpeg?from=327834062,234,6,71,6,,1734591084290,https://www.douyin.com/video/7433306500791094588,姜萍
7432890189661424932,0,我就是希望有点好事发生，我有什么错，哈哈 #姜萍 #每天一笑,我就是希望有点好事发生，我有什么错，哈哈 #姜萍 #每天一笑,1730604634,3206605399655773,MS4wLjABAAAA9P4aKrll7jZkAN-ALowxhSEudJLnGu-a_R4J5la0k6A7ulFxsv4EyGp_PLT-2tD9,,,,墨三哥,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oECzUAoAhDWAIxfgy3AAzQqtYGFeCOA7dEAhd3.jpeg?from=327834062,1058,29,310,7,,1734591084291,https://www.douyin.com/video/7432890189661424932,姜萍
7433078573776375051,0,#社会百态 #认知 #达摩院 #姜萍,#社会百态 #认知 #达摩院 #姜萍,1730648494,2828372245490120,MS4wLjABAAAAMCpa1WGjlnsuH1yafPF0gHGrgHdRfX7pNVn7O2OXvtCNdMnta3OIE9CxGb3T3UcD,,,,雨蝶闲聊,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_okeCqiA0AnOfBzoTRzVOAICAVAEAIAutBBNtig.jpeg?from=327834062,1163,62,473,5,,1734591084292,https://www.douyin.com/video/7433078573776375051,姜萍
7441404264699727162,68,#姜萍   #数学,#姜萍   #数学,1732586954,1701673559139645,MS4wLjABAAAAbAdtcv4gpA_FN1pukG0FDir2OpIksZjhUCD6GbP8Fg4aXC0RW9EE3X3S-Sz1w_EK,,,,师大教育,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_659e93de28704a3e850ad7ff9141a0c6.jpeg?from=327834062,139,22,186,2,,1734591084294,https://www.douyin.com/video/7441404264699727162,姜萍
7436826103915859263,0,#姜萍  #建议主播多服用健脑保健品。哈…,#姜萍  #建议主播多服用健脑保健品。哈…,1731521134,108703847538,MS4wLjABAAAA8D7Ti9GHZLaPPvyWX6qLi7jAN89kqQku9NAILO_6hC4,,,,林中佛子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_731cd5a1998e44b0831950f4509d74b0.jpeg?from=327834062,0,1,2,1,,1734591084295,https://www.douyin.com/video/7436826103915859263,姜萍
7433745695858855179,68,叫我先知#姜萍 #造假,叫我先知#姜萍 #造假,1730803819,940835680823288,MS4wLjABAAAAKL-62TiIsAM8JFpXd2Dav9HDcclugs5U2Nq78qt0tlU,,,,x.uAn,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogAgWFnrGQFj6cboAfLAaP75FEeANABIIfAjBX.jpeg?from=327834062,332,49,154,33,,1734591084298,https://www.douyin.com/video/7433745695858855179,姜萍
7380274894426148135,0,17岁天才少女姜萍带火老师母校  江苏大学：恭喜姜萍，欢迎报考  姜萍的数学老师及妻子都闯进决赛,17岁天才少女姜萍带火老师母校  江苏大学：恭喜姜萍，欢迎报考  姜萍的数学老师及妻子都闯进决赛,1718354158,105098277179,MS4wLjABAAAAaVFvYZZTKPYplqc_fCQMtjX5beWexaq9ySMl_06aOxU,,,,新京报,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a7e2c680da1e88eed5a6975bfd62a35e.jpeg?from=327834062,6790,647,3822,927,,1734591084300,https://www.douyin.com/video/7380274894426148135,姜萍
7381906769817210166,68,热议到底是天才少女还是？#姜萍 #数学天才少女 #中专 #数学竞赛 #姜萍同学公开发声,热议到底是天才少女还是？#姜萍 #数学天才少女 #中专 #数学竞赛 #姜萍同学公开发声,1718734167,4497443841652772,MS4wLjABAAAApybl3lwhN0MxWiIYIoDF_8r-Jqsd68BqrihGo4bYLT9-KN-OoBpAG_gFoKElYyxw,,,,卫志博,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e6e81331a05a1a7b8d2ee43970539f13.jpeg?from=327834062,679,250,854,159,,1734591084301,https://www.douyin.com/video/7381906769817210166,姜萍
7432897994598436123,68,#姜萍 调查结果公布,#姜萍 调查结果公布,1730606441,95314870274,MS4wLjABAAAAaOZz71kC114PCXpTLbeOtmvEIhbI2hSXODxwuvoHY4U,,,,沧海横流万物刍狗,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_e109c5cb65a64152a686d7bf66367fa4.jpeg?from=327834062,490,51,150,14,,1734591084303,https://www.douyin.com/video/7432897994598436123,姜萍
7432872915474976009,68,#姜萍 #阿里巴巴数学竞赛 #中专女生获数学竞赛全球12名,#姜萍 #阿里巴巴数学竞赛 #中专女生获数学竞赛全球12名,1730600605,104390737695,MS4wLjABAAAArApmqgtM6XW9GxUpgPhUkavPDUwMuyWouKMilBAgHP0,,,,杀生,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1670e79eb8f064400d38e834f123075d.jpeg?from=327834062,530,60,230,446,,1734591084305,https://www.douyin.com/video/7432872915474976009,姜萍
7441404264699727162,68,#姜萍   #数学,#姜萍   #数学,1732586954,1701673559139645,MS4wLjABAAAAbAdtcv4gpA_FN1pukG0FDir2OpIksZjhUCD6GbP8Fg4aXC0RW9EE3X3S-Sz1w_EK,,,,师大教育,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_659e93de28704a3e850ad7ff9141a0c6.jpeg?from=327834062,139,22,186,2,,1734591085781,https://www.douyin.com/video/7441404264699727162,姜萍
7432872915474976009,68,#姜萍 #阿里巴巴数学竞赛 #中专女生获数学竞赛全球12名,#姜萍 #阿里巴巴数学竞赛 #中专女生获数学竞赛全球12名,1730600605,104390737695,MS4wLjABAAAArApmqgtM6XW9GxUpgPhUkavPDUwMuyWouKMilBAgHP0,,,,杀生,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1670e79eb8f064400d38e834f123075d.jpeg?from=327834062,530,60,230,446,,1734591085786,https://www.douyin.com/video/7432872915474976009,姜萍
7432897994598436123,68,#姜萍 调查结果公布,#姜萍 调查结果公布,1730606441,95314870274,MS4wLjABAAAAaOZz71kC114PCXpTLbeOtmvEIhbI2hSXODxwuvoHY4U,,,,沧海横流万物刍狗,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_e109c5cb65a64152a686d7bf66367fa4.jpeg?from=327834062,490,51,150,14,,1734591085787,https://www.douyin.com/video/7432897994598436123,姜萍
7406524023267527948,68,勇攀数学高峰#姜萍,勇攀数学高峰#姜萍,1724465775,60165187812,MS4wLjABAAAAm5ahWlwxLq0hEp35t4INqiHDyXqErCmpunqYbucx990,,,,悠闲的星航,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=327834062,8596,427,786,135,,1734591085789,https://www.douyin.com/video/7406524023267527948,姜萍
7432881959547833636,0,阿里巴巴发布情况说明：姜萍数学竞赛系老师提供帮助 #教师王某某为姜萍竞赛提供帮助被处分 #涟水中专发布情况通报,阿里巴巴发布情况说明：姜萍数学竞赛系老师提供帮助 #教师王某某为姜萍竞赛提供帮助被处分 #涟水中专发布情况通报,1730602715,104526593839,MS4wLjABAAAARW1gjP7q22Usu2Qd17c-KeA0wrJlmQqHfUv0rk4B3Pc,,,,中安在线,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_7d99683883fd48918a18b0257c884966.jpeg?from=327834062,45,10,6,32,,1734591085790,https://www.douyin.com/video/7432881959547833636,姜萍
7449303411889147194,0,"刀郎，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#刀郎
#阿里巴巴全球数学竞赛","刀郎，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#刀郎
#阿里巴巴全球数学竞赛",1734426120,4187379949115688,MS4wLjABAAAASBoFFzy3-6Xp5XHdvKDedz-W8Q8C4l1t3CLXj9B2Q2zgGucUAR5xHOSRrB3xCHSb,,,,阿盛,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=327834062,15,4,4,0,,1734591085793,https://www.douyin.com/video/7449303411889147194,姜萍
7380311539615583503,0,中新网评“数学女孩”姜萍：成长没有固定的方程式,中新网评“数学女孩”姜萍：成长没有固定的方程式,1718362693,98339081450,MS4wLjABAAAAzj4u2OtfzpiT_YUAEIGfMXgAww1aW_Cqaat7ZDWtNGo,,,,中国新闻网,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_a1eb59eec24941329bc28c034fa3c2a6.jpeg?from=327834062,3735,380,150,793,,1734591085794,https://www.douyin.com/video/7380311539615583503,姜萍
7389481411507506451,68,我的女儿#姜萍也很棒👍#证书晒一晒 #努力就会有收获 #做最优秀的自己# 抖音小助手,我的女儿#姜萍也很棒👍#证书晒一晒 #努力就会有收获 #做最优秀的自己# 抖音小助手,1720497724,105026276037,MS4wLjABAAAAKRb1M6YUlcFAQjxbiaIW1RiPEYys8ymUOSfA9dj89Sg,,,,李姐家政月嫂服务中心，,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_912d7fe52386406592e49baa634f2242.jpeg?from=327834062,103,7,16,1,,1734591085795,https://www.douyin.com/video/7389481411507506451,姜萍
7433036948601703699,0,姜萍最新消息，来自达摩院！ #姜萍 #阿里 #阿里数赛决赛 @抖音小助手,姜萍最新消息，来自达摩院！ #姜萍 #阿里 #阿里数赛决赛 @抖音小助手,1730638794,3746726868957692,MS4wLjABAAAAUnzTnPFDtHyjB-MTutioYWAqJ9GNaW_Jl6cRk1xRWQYWFjEVp4fyk-YltAz4hsOw,,,,上品上生,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooZESAzPVgI8AVAwcAiuB5i5IOAAZS2BIPkBn.jpeg?from=327834062,21,1,2,2,,1734591085797,https://www.douyin.com/video/7433036948601703699,姜萍
